episode,reward
200,-0.055687498301267624
400,0.01543749962002039
600,-0.07081250101327896
800,0.3003750145435333
1000,0.3551875054836273
1200,0.24262499809265137
1400,0.19243749976158142
1600,0.20762500166893005
1800,0.17156249284744263
2000,0.2720000147819519
2200,0.1731874942779541
2400,0.2292499989271164
2600,0.2850624918937683
2800,0.30006250739097595
3000,0.3374375104904175
3200,0.27818751335144043
3400,0.2150000035762787
3600,0.23800000548362732
3800,0.2043749988079071
4000,0.25556251406669617
4200,0.23987500369548798
4400,0.2980000078678131
4600,0.26381251215934753
4800,0.2645624876022339
5000,0.26875001192092896
5200,0.2554374933242798
5400,0.23849999904632568
5600,0.33149999380111694
5800,0.28850001096725464
6000,0.21774999797344208
6200,0.32987499237060547
6400,0.2626250088214874
6600,0.29649999737739563
6800,0.2342499941587448
7000,0.26756250858306885
7200,0.2914375066757202
7400,0.33543750643730164
7600,0.2879374921321869
7800,0.2071249932050705
8000,0.3033125102519989
8200,0.27537500858306885
8400,0.3031874895095825
8600,0.18862499296665192
8800,0.2631250023841858
9000,0.24437500536441803
9200,0.2645624876022339
9400,0.2121250033378601
9600,0.17949999868869781
9800,0.35887500643730164
10000,0.29637500643730164
10200,0.26893749833106995
10400,0.2084375023841858
10600,0.34956249594688416
10800,0.3251250088214874
11000,0.22112500667572021
11200,0.3082500100135803
11400,0.328187495470047
11600,0.30006250739097595
11800,0.2849999964237213
12000,0.2757500112056732
12200,0.29231250286102295
12400,0.22187499701976776
12600,0.2316250056028366
12800,0.3798750042915344
13000,0.1927500069141388
13200,0.2786250114440918
13400,0.25087499618530273
13600,0.3166874945163727
13800,0.2998749911785126
14000,0.26118749380111694
14200,0.25075000524520874
14400,0.38862499594688416
14600,0.27287501096725464
14800,0.2773750126361847
15000,0.3058750033378601
15200,0.32987499237060547
15400,0.29781249165534973
15600,0.21818749606609344
15800,0.28968751430511475
16000,0.30274999141693115
16200,0.30550000071525574
16400,0.2996875047683716
16600,0.36500000953674316
16800,0.23656250536441803
17000,0.27512499690055847
17200,0.36681249737739563
17400,0.3305625021457672
17600,0.2906875014305115
17800,0.40943750739097595
18000,0.3187499940395355
18200,0.2602500021457672
18400,0.35100001096725464
18600,0.28125
18800,0.3866249918937683
19000,0.3674375116825104
19200,0.29993748664855957
19400,0.3474999964237213
19600,0.3646875023841858
19800,0.30656251311302185
20000,0.3841249942779541
