episode,reward
80,0.28999999165534973
96,0.15937499701976776
160,0.4193750023841858
176,0.5818750262260437
208,0.33000001311302185
224,0.581250011920929
240,0.5787500143051147
272,0.19750000536441803
288,0.5099999904632568
304,0.29374998807907104
320,0.32124999165534973
384,0.5062500238418579
528,0.5924999713897705
544,0.5450000166893005
576,0.4012500047683716
624,0.6668750047683716
640,0.44874998927116394
672,0.5862500071525574
704,0.4012500047683716
720,0.5849999785423279
752,0.3762499988079071
784,0.4925000071525574
800,0.512499988079071
848,0.36500000953674316
864,0.3387500047683716
880,0.4424999952316284
896,0.25999999046325684
912,0.32374998927116394
960,0.4612500071525574
976,0.3174999952316284
1008,0.5975000262260437
1040,0.45249998569488525
1056,0.3187499940395355
1072,0.3387500047683716
1088,0.2212499976158142
1136,0.5337499976158142
1152,0.6737499833106995
1168,0.5487499833106995
1184,0.6512500047683716
1216,0.671875
1264,0.4793750047683716
1344,0.2862499952316284
1360,0.4449999928474426
1376,0.4087499976158142
1392,0.3774999976158142
1408,0.3462499976158142
1424,0.5462499856948853
1504,0.47749999165534973
1632,0.33125001192092896
1680,0.33375000953674316
1696,0.48750001192092896
1808,0.6725000143051147
1856,0.862500011920929
1888,0.5456249713897705
1904,0.4662500023841858
1920,0.20749999582767487
1984,0.5637500286102295
2000,0.35749998688697815
2016,0.53125
2064,0.7850000262260437
2080,0.5162500143051147
2128,0.5362499952316284
2192,0.47312501072883606
2224,0.7724999785423279
2256,0.6212499737739563
2272,0.4099999964237213
2288,0.5237500071525574
2304,0.2906250059604645
2368,0.4124999940395355
2400,0.34562501311302185
2448,0.5337499976158142
2464,0.35874998569488525
2480,0.39125001430511475
2512,0.39625000953674316
2528,0.4412499964237213
2544,0.6299999952316284
2592,0.6974999904632568
2624,0.4087499976158142
2640,0.3499999940395355
2672,0.36500000953674316
2688,0.4012500047683716
2736,0.48750001192092896
2816,0.6256250143051147
2832,0.4637500047683716
2848,0.5562499761581421
2880,0.4387499988079071
2896,0.5899999737739563
2928,0.4087499976158142
2960,0.5887500047683716
2976,0.6274999976158142
2992,0.32749998569488525
3008,0.6137499809265137
3040,0.45625001192092896
3056,0.6912500262260437
3168,0.668749988079071
3232,0.4312500059604645
3296,0.5924999713897705
3312,0.2837499976158142
3328,0.3725000023841858
3392,0.659375011920929
3440,-0.007499999832361937
3488,0.4300000071525574
3504,0.49000000953674316
3552,0.44749999046325684
3568,0.20250000059604645
3600,0.7287499904632568
3616,0.5037500262260437
3632,0.3824999928474426
3664,0.4962500035762787
3680,0.6037499904632568
3712,0.3231250047683716
3728,0.42625001072883606
3744,0.3725000023841858
3792,0.3774999976158142
3840,0.4868749976158142
3920,0.4449999928474426
3952,0.6424999833106995
3984,0.3812499940395355
4000,0.5450000166893005
4080,0.4312500059604645
4128,0.38624998927116394
4144,0.4362500011920929
4160,0.4025000035762787
4176,0.41312500834465027
4208,0.3675000071525574
4272,0.4268749952316284
4304,0.606249988079071
4336,0.3062500059604645
4368,0.45249998569488525
4448,0.5550000071525574
4480,0.53125
4544,0.49000000953674316
4624,0.2574999928474426
4656,0.3687500059604645
4672,0.2862499952316284
4720,0.45375001430511475
4752,0.6924999952316284
4768,0.45124998688697815
4784,0.5849999785423279
4816,0.5762500166893005
4832,0.637499988079071
4848,0.78125
4912,0.38874998688697815
4928,0.4350000023841858
4960,0.48750001192092896
5008,0.7337499856948853
5072,0.39125001430511475
5088,0.550000011920929
5104,0.574999988079071
5120,0.5874999761581421
5152,0.6456249952316284
5200,0.37812501192092896
5216,0.20999999344348907
5232,0.32374998927116394
5280,0.22875000536441803
5296,0.7193750143051147
5328,0.2487500011920929
5424,0.5212500095367432
5456,0.36375001072883606
5504,0.518750011920929
5520,0.4975000023841858
5552,0.48374998569488525
5568,0.5525000095367432
5648,0.4749999940395355
5664,0.6012499928474426
5696,0.606249988079071
5728,0.29249998927116394
5744,0.1862500011920929
5760,0.47999998927116394
5808,0.42500001192092896
5824,0.4987500011920929
5872,0.4424999952316284
5888,0.6737499833106995
5920,0.5056250095367432
5936,0.5037500262260437
5968,0.6324999928474426
6032,0.2462500035762787
6048,0.5224999785423279
6064,0.5056250095367432
6096,0.5862500071525574
6112,0.4300000071525574
6160,0.5137500166893005
6176,0.3824999928474426
6192,0.4937500059604645
6208,0.39125001430511475
6240,0.44624999165534973
6256,0.38749998807907104
6272,0.5481250286102295
6288,0.5462499856948853
6432,0.38999998569488525
6448,0.29374998807907104
6480,0.47874999046325684
6528,0.5762500166893005
6640,0.3174999952316284
6656,0.43812501430511475
6720,0.39125001430511475
6736,0.38624998927116394
6752,0.41749998927116394
6784,0.44624999165534973
6816,0.5537499785423279
6880,0.7162500023841858
7024,0.3700000047683716
7040,0.39375001192092896
7056,0.5249999761581421
7072,0.4112499952316284
7104,0.4625000059604645
7120,0.5112500190734863
7168,0.6543750166893005
7216,0.38374999165534973
7328,0.40625
7344,0.36125001311302185
7360,0.36000001430511475
7376,0.5837500095367432
7408,0.6474999785423279
7424,0.4749999940395355
7440,0.2750000059604645
7472,0.3812499940395355
7488,0.7024999856948853
7504,0.45875000953674316
7536,0.5162500143051147
7568,0.668749988079071
7584,0.5550000071525574
7648,0.6000000238418579
7760,0.8037499785423279
7808,0.40687501430511475
7824,0.6087499856948853
7856,0.29374998807907104
7888,0.4156250059604645
7936,0.4637500047683716
8112,0.5799999833106995
8160,0.49000000953674316
8176,0.8149999976158142
8192,0.6274999976158142
8224,0.3487499952316284
8256,0.5087500214576721
8272,0.4000000059604645
8304,0.6399999856948853
8384,0.2462500035762787
8400,0.48875001072883606
8496,0.45750001072883606
8528,0.4243749976158142
8544,0.5837500095367432
8560,0.6050000190734863
8576,0.4074999988079071
8592,0.59375
8608,0.6212499737739563
8624,0.4712499976158142
8640,0.3687500059604645
8656,0.48124998807907104
8672,0.43937501311302185
8704,0.5849999785423279
8752,0.7049999833106995
8768,0.6387500166893005
8784,0.6600000262260437
8816,0.44749999046325684
8880,0.8550000190734863
8912,0.38749998807907104
8944,0.48875001072883606
9008,0.7724999785423279
9024,0.4281249940395355
9040,0.5487499833106995
9072,0.46875
9104,0.4399999976158142
9136,0.5400000214576721
9168,0.4650000035762787
9184,0.5212500095367432
9232,0.5724999904632568
9264,0.2762500047683716
9280,0.39375001192092896
9296,0.39125001430511475
9312,0.39375001192092896
9328,0.6700000166893005
9344,0.5849999785423279
9376,0.375
9392,0.5337499976158142
9472,0.6025000214576721
9488,0.6150000095367432
9520,0.6537500023841858
9536,0.528124988079071
9552,0.49000000953674316
9600,0.7162500023841858
9632,0.5425000190734863
9664,0.4350000023841858
9696,0.2706249952316284
9728,0.29624998569488525
9760,0.4637500047683716
9776,0.37812501192092896
9792,0.6675000190734863
9840,0.5299999713897705
9904,0.5387499928474426
9920,0.4987500011920929
9952,0.7487499713897705
9968,0.3125
10000,0.3400000035762787
10064,0.6318749785423279
10144,0.3774999976158142
10256,0.5787500143051147
10272,0.5056250095367432
10304,0.3499999940395355
10320,0.543749988079071
10336,0.4424999952316284
10352,0.26750001311302185
10368,0.6600000262260437
10384,0.637499988079071
10416,0.4087499976158142
10432,0.42750000953674316
10496,0.5587499737739563
10512,0.5874999761581421
10544,0.4375
10576,0.35374999046325684
10624,0.4612500071525574
10656,0.5387499928474426
10672,0.5600000023841858
10688,0.48750001192092896
10736,0.4362500011920929
10752,0.581250011920929
10768,0.6887500286102295
10784,0.2824999988079071
10800,0.5537499785423279
10832,0.6850000023841858
10848,0.4737499952316284
10864,0.7174999713897705
10896,0.6000000238418579
10912,0.5112500190734863
10928,0.3787499964237213
10944,0.48249998688697815
10960,0.4325000047683716
10976,0.39750000834465027
11008,0.675000011920929
11024,0.6050000190734863
11072,0.7549999952316284
11136,0.47874999046325684
11184,0.637499988079071
11200,0.5068749785423279
11216,0.65625
11248,0.3462499976158142
11264,0.5049999952316284
11280,0.7124999761581421
11296,0.6493750214576721
11328,0.2750000059604645
11344,0.6050000190734863
11360,0.5562499761581421
11424,0.5112500190734863
11488,0.6987500190734863
11504,0.3400000035762787
11536,0.48500001430511475
11552,0.4925000071525574
11568,0.41187500953674316
11584,0.3737500011920929
11600,0.45500001311302185
11616,0.2549999952316284
11664,0.48875001072883606
11680,0.41499999165534973
11776,0.4456250071525574
11808,0.606249988079071
11824,0.581250011920929
11840,0.4650000035762787
11856,0.8537499904632568
11888,0.6387500166893005
11936,0.5912500023841858
11952,0.7137500047683716
12000,0.42750000953674316
12016,0.5475000143051147
12032,0.5237500071525574
12064,0.3100000023841858
12096,0.39125001430511475
12144,0.45625001192092896
12160,0.5237500071525574
12192,0.3824999928474426
12240,0.612500011920929
12256,0.6725000143051147
12272,0.7056249976158142
12304,0.36375001072883606
12320,0.42500001192092896
12336,0.6837499737739563
12368,0.3137499988079071
12384,0.47874999046325684
12400,0.3737500011920929
12480,0.6225000023841858
12544,0.3512499928474426
12560,0.675000011920929
12592,0.40625
12624,0.5637500286102295
12656,0.3499999940395355
12672,0.38874998688697815
12688,0.8100000023841858
12704,0.5987499952316284
12720,0.45375001430511475
12736,0.5299999713897705
12768,0.5587499737739563
12800,0.36500000953674316
12832,0.4637500047683716
12880,0.6324999928474426
12912,0.4937500059604645
12928,0.3187499940395355
12944,0.5024999976158142
13008,0.45124998688697815
13040,0.35624998807907104
13056,0.5512499809265137
13088,0.3687500059604645
13136,0.5662500262260437
13168,0.45625001192092896
13184,0.453125
13200,0.5212500095367432
13248,0.6487500071525574
13296,0.48500001430511475
13312,0.4300000071525574
13344,0.5975000262260437
13376,0.5237500071525574
13408,0.5687500238418579
13488,0.6056249737739563
13520,0.5849999785423279
13536,0.4412499964237213
13552,0.4037500023841858
13568,0.3149999976158142
13616,0.36375001072883606
13712,0.2487500011920929
13744,0.3831250071525574
13760,0.6499999761581421
13776,0.5506250262260437
13792,0.5112500190734863
13808,0.30562499165534973
13872,0.41499999165534973
13904,0.38749998807907104
13920,0.5337499976158142
13968,0.5874999761581421
13984,0.4099999964237213
14000,0.4712499976158142
14016,0.37812501192092896
14032,0.5662500262260437
14064,0.5600000023841858
14080,0.6487500071525574
14096,0.45124998688697815
14112,0.737500011920929
14144,0.4737499952316284
14192,0.6700000166893005
14224,0.5506250262260437
14240,0.7068750262260437
14272,0.5293750166893005
14288,0.4987500011920929
14336,0.6187499761581421
14352,0.3318749964237213
14384,0.53125
14400,0.7674999833106995
14512,0.32875001430511475
14528,0.33375000953674316
14544,0.3762499988079071
14560,0.5612499713897705
14576,0.4762499928474426
14592,0.5912500023841858
14608,0.534375011920929
14640,0.4424999952316284
14656,0.4300000071525574
14672,0.4937500059604645
14720,0.5350000262260437
14736,0.6700000166893005
14752,0.5350000262260437
14768,0.3306249976158142
14800,0.5375000238418579
14896,0.48625001311302185
14912,0.7012500166893005
14928,0.784375011920929
14960,0.41874998807907104
15024,0.5306249856948853
15072,0.6150000095367432
15120,0.7637500166893005
15184,0.6112499833106995
15232,0.6237499713897705
15248,0.6787499785423279
15264,0.4449999928474426
15296,0.39250001311302185
15312,0.5625
15328,0.42124998569488525
15376,0.5299999713897705
15392,0.7099999785423279
15424,0.6075000166893005
15456,0.46000000834465027
15472,0.5887500047683716
15504,0.5799999833106995
15536,0.4675000011920929
15552,0.5587499737739563
15584,0.3362500071525574
15616,0.7618749737739563
15632,0.5049999952316284
15648,0.5550000071525574
15664,0.6462500095367432
15712,0.3137499988079071
15728,0.512499988079071
15744,0.3125
15792,0.4337500035762787
15808,0.5625
15936,0.6549999713897705
15984,0.39250001311302185
16000,0.5799999833106995
16032,0.4074999988079071
16064,0.7350000143051147
16080,0.41874998807907104
16128,0.5674999952316284
16144,0.6806250214576721
16176,0.7437499761581421
16192,0.4637500047683716
16208,0.5024999976158142
16224,0.28125
16272,0.4362500011920929
16400,0.46000000834465027
16416,0.4012500047683716
16432,0.26625001430511475
16464,0.5062500238418579
16496,0.543749988079071
16512,0.643750011920929
16528,0.5687500238418579
16560,0.7174999713897705
16592,0.6762499809265137
16608,0.3449999988079071
16624,0.4749999940395355
16672,0.4612500071525574
16688,0.59375
16704,0.6637499928474426
16784,0.7925000190734863
16816,0.5699999928474426
16832,0.5368750095367432
16864,0.9175000190734863
16880,0.2512499988079071
16912,0.42124998569488525
17008,0.5112500190734863
17024,0.503125011920929
17056,0.25312501192092896
17088,0.4325000047683716
17152,0.5662500262260437
17184,0.4675000011920929
17216,0.5149999856948853
17248,0.6175000071525574
17280,0.39750000834465027
17312,0.6200000047683716
17328,0.48124998807907104
17344,0.48249998688697815
17360,0.4712499976158142
17376,0.4362500011920929
17440,0.5649999976158142
17472,0.5762500166893005
17488,0.38999998569488525
17584,0.45249998569488525
17616,0.6506249904632568
17648,0.5450000166893005
17664,0.5724999904632568
17680,0.26875001192092896
17776,0.38874998688697815
17824,0.4506250023841858
17856,0.4612500071525574
17904,0.5462499856948853
17952,0.5249999761581421
17968,0.5375000238418579
18000,0.3425000011920929
18016,0.6037499904632568
18032,0.699999988079071
18048,0.44624999165534973
18080,0.375
18096,0.6225000023841858
18128,0.5024999976158142
18144,0.5537499785423279
18160,0.47874999046325684
18208,0.6037499904632568
18224,0.5274999737739563
18256,0.42124998569488525
18384,0.4375
18400,0.35749998688697815
18416,0.5462499856948853
18432,0.4362500011920929
18480,0.5687500238418579
18496,0.47999998927116394
18512,0.4675000011920929
18560,0.5699999928474426
18576,0.6412500143051147
18592,0.643750011920929
18640,0.574999988079071
18832,0.4312500059604645
18880,0.6324999928474426
18912,0.5199999809265137
18928,0.5699999928474426
18960,0.512499988079071
18976,0.7400000095367432
19024,0.768750011920929
19072,0.6668750047683716
19088,0.4050000011920929
19104,0.5987499952316284
19120,0.5112500190734863
19136,0.3062500059604645
19152,0.45875000953674316
19168,0.559374988079071
19184,0.5587499737739563
19216,0.5087500214576721
19248,0.3968749940395355
19264,0.4937500059604645
19296,0.45375001430511475
19328,0.4675000011920929
19360,0.47749999165534973
19376,0.39125001430511475
19392,0.49000000953674316
19408,0.33250001072883606
19424,0.6675000190734863
19440,0.7749999761581421
19504,0.48750001192092896
19584,0.2837499976158142
19600,0.5525000095367432
19632,0.38749998807907104
19648,0.47187501192092896
19712,0.653124988079071
19728,0.42750000953674316
19744,0.5418750047683716
19776,0.75
19824,0.5037500262260437
19872,0.5249999761581421
19904,0.6712499856948853
19936,0.42625001072883606
19952,0.6837499737739563
19984,0.6787499785423279
20000,0.9056249856948853
