episode,reward
0,-0.15625
40,0.023749999701976776
80,0.06499999761581421
120,0.3675000071525574
160,0.21062499284744263
200,0.16374999284744263
240,0.20125000178813934
280,0.4012500047683716
320,0.10187499970197678
360,0.11249999701976776
400,0.7231249809265137
440,0.014999999664723873
480,0.17812499403953552
520,0.3100000023841858
560,0.16374999284744263
600,0.2562499940395355
640,0.1887499988079071
680,0.16312499344348907
720,-0.0062500000931322575
760,0.36500000953674316
800,0.28187501430511475
840,0.10125000029802322
880,0.5074999928474426
920,0.3512499928474426
960,0.3981249928474426
1000,0.28312501311302185
1040,0.5325000286102295
1080,0.3737500011920929
1120,0.28999999165534973
1160,0.39375001192092896
1200,0.6856250166893005
1240,0.6299999952316284
1280,0.3799999952316284
1320,0.6025000214576721
1360,0.4312500059604645
1400,0.46937501430511475
1440,0.4112499952316284
1480,0.6524999737739563
1520,0.7443749904632568
1560,0.6587499976158142
1600,0.6424999833106995
1640,0.5318750143051147
1680,0.5824999809265137
1720,0.4050000011920929
1760,0.4987500011920929
1800,0.4099999964237213
1840,0.4074999988079071
1880,0.5993750095367432
1920,0.5575000047683716
1960,0.7425000071525574
2000,0.4312500059604645
2040,0.7524999976158142
2080,0.4818750023841858
2120,0.6856250166893005
2160,0.47874999046325684
2200,0.5062500238418579
2240,0.6462500095367432
2280,0.5375000238418579
2320,0.640625
2360,0.3981249928474426
2400,0.7524999976158142
2440,0.5931249856948853
2480,0.6362500190734863
2520,0.7193750143051147
2560,0.4712499976158142
2600,0.5243750214576721
2640,0.7112500071525574
2680,0.6000000238418579
2720,0.48500001430511475
2760,0.4375
2800,0.5406249761581421
2840,0.6156250238418579
2880,0.5450000166893005
2920,0.3462499976158142
2960,0.8199999928474426
3000,0.36125001311302185
3040,0.5575000047683716
3080,0.5950000286102295
3120,0.49125000834465027
3160,0.19312499463558197
3200,0.5575000047683716
3240,0.621874988079071
3280,0.4000000059604645
3320,0.3062500059604645
3360,0.5
3400,0.4612500071525574
3440,0.4950000047683716
3480,0.5224999785423279
3520,0.6225000023841858
3560,0.4399999976158142
3600,0.5462499856948853
3640,0.29624998569488525
3680,0.3675000071525574
3720,0.39125001430511475
3760,0.31562501192092896
3800,0.6412500143051147
3840,0.1899999976158142
3880,0.4637500047683716
3920,0.4662500023841858
3960,0.3856250047683716
4000,0.6549999713897705
4040,0.47562500834465027
4080,0.2800000011920929
4120,0.6474999785423279
4160,0.3725000023841858
4200,0.4737499952316284
4240,0.6631249785423279
4280,0.41874998807907104
4320,0.4449999928474426
4360,0.6168749928474426
4400,0.5099999904632568
4440,0.3712500035762787
4480,0.8924999833106995
4520,0.4193750023841858
4560,0.5099999904632568
4600,0.6575000286102295
4640,0.3700000047683716
4680,0.6299999952316284
4720,0.5350000262260437
4760,0.6362500190734863
4800,0.45124998688697815
4840,0.48124998807907104
4880,0.41749998927116394
4920,0.7437499761581421
4960,0.5143749713897705
5000,0.4868749976158142
5040,0.46812498569488525
5080,0.4950000047683716
5120,0.5600000023841858
5160,0.5581250190734863
5200,0.7425000071525574
5240,0.48750001192092896
5280,0.5837500095367432
5320,0.5299999713897705
5360,0.27000001072883606
5400,0.4412499964237213
5440,0.5337499976158142
5480,0.7200000286102295
5520,0.518750011920929
5560,0.5287500023841858
5600,0.6487500071525574
5640,0.6587499976158142
5680,0.6887500286102295
5720,0.42250001430511475
5760,0.5849999785423279
5800,0.5649999976158142
5840,0.6000000238418579
5880,0.6012499928474426
5920,0.7537500262260437
5960,0.637499988079071
6000,0.47749999165534973
6040,0.5412499904632568
6080,0.512499988079071
6120,0.5387499928474426
6160,0.4087499976158142
6200,0.22499999403953552
6240,0.42750000953674316
6280,0.42875000834465027
6320,0.6081249713897705
6360,0.546875
6400,0.39375001192092896
6440,0.5899999737739563
6480,0.6737499833106995
6520,0.39937499165534973
6560,0.7549999952316284
6600,0.3174999952316284
6640,0.6050000190734863
6680,0.3149999976158142
6720,0.5687500238418579
6760,0.6549999713897705
6800,0.45625001192092896
6840,0.5618749856948853
6880,0.4449999928474426
6920,0.831250011920929
6960,0.6775000095367432
7000,0.612500011920929
7040,0.7350000143051147
7080,0.5637500286102295
7120,0.6943749785423279
7160,0.3737500011920929
7200,0.6200000047683716
7240,0.606249988079071
7280,0.6462500095367432
7320,0.5856249928474426
7360,0.4737499952316284
7400,0.6162499785423279
7440,0.684374988079071
7480,0.518750011920929
7520,0.6324999928474426
7560,0.5762500166893005
7600,0.5562499761581421
7640,0.4699999988079071
7680,0.4124999940395355
7720,0.29750001430511475
7760,0.4662500023841858
7800,0.5550000071525574
7840,0.3474999964237213
7880,0.6631249785423279
7920,0.4712499976158142
7960,0.6025000214576721
8000,0.6349999904632568
8040,0.6324999928474426
8080,0.47999998927116394
8120,0.47999998927116394
8160,0.6899999976158142
8200,0.6875
8240,0.5737500190734863
8280,0.53125
8320,0.793749988079071
8360,0.5249999761581421
8400,0.5287500023841858
8440,0.7049999833106995
8480,0.5431249737739563
8520,0.42375001311302185
8560,0.5587499737739563
8600,0.3075000047683716
8640,0.4350000023841858
8680,0.71875
8720,0.4699999988079071
8760,0.6187499761581421
8800,0.5687500238418579
8840,0.6575000286102295
8880,0.38874998688697815
8920,0.5756250023841858
8960,0.5612499713897705
9000,0.41499999165534973
9040,0.7356250286102295
9080,0.48875001072883606
9120,0.5162500143051147
9160,0.6037499904632568
9200,0.49125000834465027
9240,0.5243750214576721
9280,0.5824999809265137
9320,0.5274999737739563
9360,0.7262499928474426
9400,0.5325000286102295
9440,0.3062500059604645
9480,0.5924999713897705
9520,0.48500001430511475
9560,0.5799999833106995
9600,0.8131250143051147
9640,0.7693750262260437
9680,0.5362499952316284
9720,0.7443749904632568
9760,0.5387499928474426
9800,0.42625001072883606
9840,0.6424999833106995
9880,0.5024999976158142
9920,0.606249988079071
9960,0.6143749952316284
10000,0.7425000071525574
10040,0.6787499785423279
10080,0.45500001311302185
10120,0.45875000953674316
10160,0.5149999856948853
10200,0.8531249761581421
10240,0.6012499928474426
10280,0.5799999833106995
10320,0.574999988079071
10360,0.46875
10400,0.5431249737739563
10440,0.5837500095367432
10480,0.5843750238418579
10520,0.5506250262260437
10560,0.5062500238418579
